customer_id,frequency,monetary,recency,churned
14378,1,131.25,622,1
14379,4,1268.91,44,0
14380,1,48.96,682,1
14381,2,631.34,52,0
14382,2,1246.8,26,0
14383,3,1247.69,38,0
14384,1,58.5,501,1
14385,3,202.11,9,0
14386,1,142.4,297,1
14387,3,1770.56,33,0
14388,16,6701.0,10,0
14389,5,1898.01,65,0
14390,13,6399.83,10,0
14391,1,135.6,577,1
14392,1,266.4,432,1
14393,1,67.95,218,1
14394,1,93.8,565,1
14395,20,8208.01,2,0
14396,7,2121.93,65,0
14397,19,2612.96,3,0
14398,2,707.79,401,1
14399,8,2113.16,394,1
14400,3,1732.47,149,1
14401,22,6795.9,4,0
14402,1,285.6,652,1
14403,6,1880.51,130,1
14404,13,2899.11,34,0
14405,1,195.0,387,1
14406,1,156.75,119,1
14407,6,2157.73,107,1
14408,11,4109.77,11,0
14409,9,3756.09,71,0
14410,11,2651.14,92,1
14411,1,1063.0,311,1
14412,3,1426.19,43,0
14413,4,770.37,362,1
14414,8,2399.33,92,1
14415,23,12091.6,1,0
14416,2,490.22,22,0
14417,1,604.2,388,1
14418,3,1937.25,4,0
14419,7,1260.91,11,0
14420,4,1639.17,99,1
14421,6,2469.37,57,0
14422,19,10271.52,1,0
14423,3,916.6099999999999,218,1
14424,1,322.08,18,0
14425,3,661.39,435,1
14426,17,11727.94,24,0
14427,4,1263.52,50,0
14428,5,1244.83,7,0
14429,1,516.28,404,1
14430,3,1220.9,512,1
14431,4,2614.2,303,1
14432,6,2255.51,10,0
14433,1,289.6,466,1
14434,6,1372.8,22,0
14435,1,90.42,502,1
14436,2,271.70000000000005,99,1
14437,5,958.84,366,1
14438,1,131.9,306,1
14439,5,9443.04,320,1
14440,13,6638.7300000000005,8,0
14441,11,4611.6900000000005,1,0
14442,7,5367.0199999999995,205,1
14443,5,2386.47,54,0
14444,1,132.04,456,1
14445,1,221.65,456,1
14446,5,1241.31,1,0
14447,6,1711.73,19,0
14448,2,375.35,9,0
14449,8,2482.8,19,0
14450,7,1128.44,181,1
14451,12,3308.77,60,0
14452,4,665.59,11,0
14453,1,119.93,190,1
14454,5,977.3,376,1
14455,4,628.21,432,1
14456,9,3062.4,5,0
14457,1,113.64,311,1
14458,1,237.42,381,1
14459,2,5375.741,155,1
14460,9,1093.5,110,1
14461,13,6713.5,148,1
14462,12,2270.01,66,0
14463,4,786.5699999999999,98,1
14464,2,111.0,568,1
14465,11,3946.03,247,1
14466,13,4646.9,29,0
14467,12,2220.9900000000002,18,0
14468,1,204.24,734,1
14469,4,2112.21,416,1
14470,3,712.04,12,0
14471,2,400.95,591,1
14472,9,2228.22,104,1
14473,2,234.34000000000003,74,0
14474,2,1278.08,46,0
14475,4,1151.15,72,0
14476,1,215.7,257,1
14477,7,1969.6,20,0
14478,4,1276.66,382,1
14479,4,1299.11,254,1
14480,4,1299.52,11,0
14481,5,2311.4900000000002,165,1
14482,12,4357.91,18,0
14483,2,257.1,282,1
14484,4,1070.98,50,0
14485,1,165.75,39,0
14486,2,175.5,512,1
14487,7,1453.61,27,0
14488,1,1064.28,68,0
14489,4,1574.93,207,1
14490,2,1273.47,406,1
14491,2,468.13,175,1
14492,7,1921.91,430,1
14493,10,5130.15,7,0
14494,3,401.46,26,0
14495,3,174.8,51,0
14496,7,2668.23,312,1
14497,2,697.0600000000001,309,1
14498,10,3911.27,43,0
14499,7,2138.9700000000003,26,0
14500,3,356.85,88,0
14501,2,251.21,184,1
14502,11,2470.67,20,0
14503,6,3543.26,3,0
14504,4,673.26,47,0
14505,19,12001.84,17,0
14506,7,3290.67,17,0
14507,11,3284.43,24,0
14508,5,874.94,22,0
14509,1,110.95,534,1
14510,3,1007.28,376,1
14511,5,1314.81,11,0
14512,7,1223.47,188,1
14513,6,788.01,101,1
14514,9,4598.9800000000005,61,0
14515,12,3749.2599999999998,18,0
14516,1,163.92,516,1
14517,2,330.45,33,0
14518,1,174.37,64,0
14519,2,206.09,684,1
14520,2,270.6,2,0
14521,1,199.45000000000002,491,1
14522,8,1758.6200000000001,24,0
14523,1,241.09,108,1
14524,13,2933.71,32,0
14525,17,8240.64,20,0
14526,1,262.4,389,1
14527,122,27792.3,3,0
14528,1,364.21999999999997,37,0
14529,3,620.04,60,0
14530,16,6197.4,26,0
14531,1,376.34,480,1
14532,11,3859.1800000000003,236,1
14533,11,3466.37,25,0
14534,26,6271.11,3,0
14535,9,6030.7300000000005,60,0
14536,1,171.8,260,1
14537,2,641.4,58,0
14538,5,1370.8400000000001,65,0
14539,2,537.48,16,0
14540,11,3795.34,10,0
14541,14,2499.68,59,0
14542,1,103.25,186,1
14543,39,14906.77,29,0
14544,3,2982.43,24,0
14545,1,349.25,674,1
14546,11,5197.9,5,0
14547,8,4007.54,4,0
14548,9,2627.49,151,1
14549,4,916.5500000000001,311,1
14550,4,1353.31,11,0
14551,7,880.04,18,0
14552,3,511.28000000000003,152,1
14553,9,1841.54,19,0
14554,4,2381.04,10,0
14555,6,2315.63,57,0
14556,3,835.34,596,1
14557,1,788.38,85,0
14558,3,655.5,654,1
14559,1,75.6,390,1
14560,44,6114.03,7,0
14561,3,1080.76,76,0
14562,26,6729.400000000001,4,0
14563,2,679.44,510,1
14564,2,2605.62,435,1
14565,5,3859.2200000000003,96,1
14566,4,4092.0,111,1
14567,2,1530.3600000000001,57,0
14568,1,919.7,435,1
14569,4,598.98,1,0
14570,3,613.75,281,1
14571,1,161.65,425,1
14572,11,5615.18,3,0
14573,13,2621.42,180,1
14574,1,143.70000000000002,733,1
14575,1,460.71,488,1
14576,1,70.80000000000001,372,1
14577,7,1374.25,13,0
14578,1,168.63,3,0
14579,1,105.56,432,1
14580,1,14.850000000000001,518,1
14581,2,433.8,17,0
14582,1,114.11,41,0
14583,8,1781.03,6,0
14584,8,1747.91,169,1
14585,5,1143.27,50,0
14586,1,237.36,277,1
14587,9,1601.14,19,0
14588,1,135.39,578,1
14589,1,79.5,372,1
14590,20,3006.62,425,1
14591,4,1447.14,15,0
14592,3,570.46,35,0
14593,12,3712.0099999999998,22,0
14594,2,634.83,7,0
14595,8,2164.45,20,0
14596,1,229.47,627,1
14597,6,2201.54,11,0
14598,2,384.04,44,0
14599,2,474.54,390,1
14600,2,865.1700000000001,306,1
14601,1,213.96,11,0
14602,1,205.35999999999999,656,1
14603,1,660.0,275,1
14604,1,143.85999999999999,633,1
14605,4,937.16,374,1
14606,192,30861.06,1,0
14607,22,24137.63,16,0
14608,11,3352.94,4,0
14609,10,1486.2,72,0
14610,2,24.35,396,1
14611,2,604.3299999999999,444,1
14612,1,877.7,415,1
14613,1,76.32000000000001,680,1
14614,1,295.13,386,1
14615,5,951.76,394,1
14616,5,527.78,243,1
14617,2,190.47000000000003,403,1
14618,7,1342.32,9,0
14619,2,1291.24,246,1
14620,2,412.78000000000003,206,1
14621,9,3000.57,1,0
14622,1,320.58000000000004,185,1
14623,10,2059.58,32,0
14624,6,814.07,57,0
14625,11,4497.88,196,1
14626,11,5410.92,24,0
14627,1,462.75,379,1
14628,5,1998.0,91,1
14629,2,959.01,4,0
14630,1,338.65,484,1
14631,6,2025.69,51,0
14632,1,114.56,263,1
14633,1,344.90000000000003,266,1
14634,4,2124.46,438,1
14635,1,215.22,454,1
14636,2,609.85,36,0
14637,1,106.67999999999999,677,1
14638,1,443.6,51,0
14639,9,4978.96,52,0
14640,10,3667.06,24,0
14641,1,110.46,22,0
14642,1,96.12,59,0
14643,5,1679.89,170,1
14644,7,2247.72,68,0
14645,3,876.89,157,1
14646,151,528602.52,2,0
14647,2,519.97,201,1
14648,15,4546.86,416,1
14649,9,3775.31,5,0
14650,1,62.5,589,1
14651,9,2034.1200000000001,67,0
14652,1,114.18,77,0
14653,12,3614.54,1,0
14654,1,246.86,738,1
14655,7,3878.51,8,0
14656,5,814.65,169,1
14657,6,1460.8700000000001,18,0
14658,2,247.15,5,0
14659,9,2529.93,9,0
14660,2,285.74,87,0
14661,1,107.95,27,0
14662,7,1416.33,29,0
14663,2,490.6,430,1
14664,2,637.89,20,0
14665,7,2749.65,61,0
14666,1,195.25,24,0
14667,54,21927.14,11,0
14668,1,111.63,445,1
14669,7,3243.93,242,1
14670,3,602.0,280,1
14671,2,1127.45,549,1
14672,4,1113.14,235,1
14673,7,3410.81,3,0
14674,1,173.66,509,1
14675,2,1066.9,16,0
14676,12,8356.79,31,0
14677,1,184.91,593,1
14678,1,403.39,579,1
14679,3,1289.44,382,1
14680,58,57412.77,25,0
14681,6,875.1500000000001,71,0
14682,6,1514.81,188,1
14683,1,146.56,588,1
14684,6,1468.55,26,0
14685,8,4619.79,576,1
14686,5,885.83,414,1
14687,3,1402.06,107,1
14688,28,7713.57,8,0
14689,1,112.8,209,1
14690,4,794.33,44,0
14691,5,2114.33,31,0
14692,12,1745.09,137,1
14693,7,1165.36,265,1
14694,1,244.31,617,1
14695,3,1620.07,519,1
14696,8,2767.9,4,0
14697,2,188.60999999999999,218,1
14698,5,1250.76,2,0
14699,4,702.6,214,1
14700,5,3116.26,32,0
14701,15,4562.09,11,0
14702,29,6754.22,1,0
14703,1,318.17,15,0
14704,11,1813.57,11,0
14705,1,179.0,199,1
14706,1,390.69,619,1
14707,2,139.2,436,1
14708,5,2212.2799999999997,3,0
14709,25,8886.33,15,0
14710,13,1922.59,14,0
14711,11,2868.8,10,0
14712,4,1328.0700000000002,29,0
14713,21,5418.87,9,0
14714,4,906.24,24,0
14715,8,1840.45,25,0
14716,3,565.45,43,0
14717,1,81.3,733,1
14718,1,226.42,410,1
14719,5,1602.13,2,0
14720,3,663.81,6,0
14721,1,115.77,379,1
14722,3,513.37,147,1
14723,11,2093.06,10,0
14724,1,345.25,590,1
14725,4,1315.24,25,0
14726,1,124.75,655,1
14727,3,467.92999999999995,274,1
14728,1,190.58,413,1
14729,3,907.38,374,1
14730,8,2005.06,1,0
14731,3,380.02,47,0
14732,19,5517.07,8,0
14733,15,16184.97,16,0
14734,4,1056.42,426,1
14735,56,12240.16,4,0
14736,2,401.08,485,1
14737,4,3554.17,4,0
14738,9,1821.9,43,0
14739,25,12287.5,4,0
14740,11,4161.06,197,1
14741,7,1897.59,12,0
14742,1,579.85,435,1
14743,1,50.48,593,1
14744,14,3885.08,16,0
14745,12,2571.81,113,1
14746,4,593.5,406,1
14747,1,328.2,249,1
14748,10,3152.32,29,0
14749,1,310.15,480,1
14750,1,112.03,736,1
14751,2,126.45,684,1
14752,1,389.64,44,0
14753,2,869.51,87,0
14754,6,1550.48,45,0
14755,25,9972.550000000001,10,0
14756,3,2653.76,15,0
14757,1,420.5,75,0
14758,7,2864.97,145,1
14759,3,1625.97,5,0
14760,1,89.2,297,1
14761,3,447.92,59,0
14762,2,417.57,264,1
14764,1,278.3,47,0
14765,3,254.11,29,0
14766,11,6556.13,8,0
14767,1,382.81,474,1
14768,2,192.60000000000002,17,0
14769,17,15771.88,3,0
14770,8,3637.64,232,1
14771,2,594.62,621,1
14772,1,139.26,112,1
14773,1,140.55,593,1
14774,1,241.45,529,1
14775,3,1418.46,58,0
14776,15,3708.3,51,0
14777,1,307.56,404,1
14778,2,730.86,127,1
14779,3,386.15,281,1
14780,2,447.68,55,0
14782,1,200.10000000000002,320,1
14783,1,307.3,659,1
14784,3,449.93,26,0
14785,2,77.4,10,0
14786,1,90.96,550,1
14787,1,110.65,471,1
14788,3,1156.32,7,0
14789,1,197.64,29,0
14790,10,2526.62,17,0
14791,1,303.63,607,1
14792,1,6.2,64,0
14793,2,625.9,21,0
14794,10,1953.9,3,0
14795,1,131.45000000000002,166,1
14796,27,10889.64,1,0
14797,1,300.31,507,1
14798,8,724.31,53,0
14799,2,338.15,51,0
14800,17,7774.32,48,0
14801,1,193.14,61,0
14802,2,1502.98,438,1
14803,3,845.55,162,1
14804,1,353.27,9,0
14805,7,1104.64,15,0
14806,2,303.43,75,0
14807,2,519.29,391,1
14808,8,2741.17,40,0
14809,2,686.76,621,1
14810,13,2537.02,41,0
14811,1,170.5,387,1
14812,1,185.8,599,1
14813,4,1090.87,370,1
14814,1,160.46,581,1
14815,2,778.5,37,0
14816,1,271.85,197,1
14817,7,3959.86,200,1
14818,6,1170.41,74,0
14819,4,470.16,64,0
14820,9,1274.76,21,0
14821,7,1286.45,367,1
14822,1,157.70000000000002,485,1
14823,3,321.43,180,1
14824,10,4022.9100000000003,10,0
14825,24,4925.08,4,0
14826,2,385.2,582,1
14828,13,9839.460000000001,197,1
14829,7,1692.84,29,0
14830,1,197.13,53,0
14831,3,1676.57,680,1
14832,1,322.69,630,1
14833,1,94.8,499,1
14834,7,2206.16,18,0
14835,2,297.0,529,1
14836,3,102.44999999999999,10,0
14837,9,3460.32,90,0
14838,2,773.6700000000001,423,1
14839,3,915.28,418,1
14840,2,362.71,268,1
14841,14,7163.0,53,0
14842,4,2824.69,44,0
14843,1,211.79999999999998,437,1
14844,10,6702.43,64,0
14845,1,150.0,600,1
14846,1,437.4,427,1
14847,3,1348.95,149,1
14848,1,310.56,405,1
14849,43,15763.45,22,0
14850,7,1794.01,312,1
14851,3,829.4100000000001,23,0
14852,18,6147.18,58,0
14853,5,1376.87,24,0
14854,11,4322.86,78,0
14855,7,6520.3,119,1
14856,3,1311.3799999999999,36,0
14857,7,3651.851,60,0
14858,1,180.75,506,1
14859,5,1705.64,13,0
14860,1,170.32,19,0
14861,10,1380.73,52,0
14862,2,841.1999999999999,26,0
14863,1,266.76,29,0
14865,4,129.72,7,0
14866,19,20850.22,11,0
14867,16,2952.06,186,1
14868,12,4184.01,3,0
14869,6,2804.24,9,0
14870,6,1838.95,262,1
14871,9,1258.97,3,0
14872,3,816.6,484,1
14873,2,854.13,210,1
14874,1,116.18,535,1
14875,3,2862.4,108,1
14876,2,256.7,521,1
14877,2,437.0,418,1
14878,25,4105.24,13,0
14879,1,185.06,685,1
14880,3,706.19,77,0
14881,1,255.4,20,0
14882,14,3628.15,27,0
14883,6,761.59,19,0
14884,1,120.6,669,1
14885,3,1598.12,132,1
14886,1,364.8,253,1
14887,1,1862.0,79,0
14888,1,369.2,207,1
14889,1,135.9,336,1
14890,3,817.25,254,1
14891,4,1106.73,148,1
14892,1,202.35000000000002,691,1
14893,3,1809.6100000000001,10,0
14894,3,1492.81,85,0
14895,38,25119.54,8,0
14896,8,2092.42,205,1
14897,8,3140.54,8,0
14898,14,3507.81,23,0
14899,1,1384.88,395,1
14900,1,13.919999999999998,522,1
14901,12,2289.65,11,0
14902,3,1035.6200000000001,26,0
14903,5,2810.63,21,0
14904,4,1640.64,2,0
14905,8,1971.39,158,1
14906,1,68.44,445,1
14907,16,6165.79,3,0
14908,2,381.9,74,0
14909,3,1404.68,437,1
14910,4,434.35,3,0
14911,398,295972.63,1,0
14912,6,1889.25,17,0
14913,8,4073.13,36,0
14915,11,1811.25,91,1
14916,8,3042.95,71,0
14917,2,1123.75,597,1
14918,9,5955.81,116,1
14919,1,359.35,539,1
14920,3,1607.17,213,1
14921,2,1316.07,30,0
14922,2,843.74,394,1
14923,1,749.1,51,0
14924,3,931.01,246,1
14926,2,359.4,382,1
14927,1,308.2,397,1
14928,1,223.91000000000003,628,1
14929,2,836.69,32,0
14930,6,5246.63,109,1
14931,5,1257.68,5,0
14932,2,1029.66,366,1
14933,4,1770.0,444,1
14934,5,3503.5,82,0
14935,2,2849.83,297,1
14936,12,12410.81,34,0
14937,3,1621.88,57,0
14938,2,2322.43,562,1
14940,2,531.49,418,1
14941,1,182.1,579,1
14942,4,746.56,402,1
14943,1,107.62,663,1
14944,19,9784.67,30,0
14945,1,179.4,414,1
14946,1,100.9,14,0
14947,6,1049.79,72,0
14948,6,1101.97,23,0
14949,4,515.0,469,1
14950,1,371.2,19,0
14951,1,311.69,79,0
14952,32,17629.35,60,0
14953,4,1013.77,25,0
14954,2,503.44,12,0
14955,1,163.77,733,1
14956,1,1325.0,421,1
14957,2,333.29,253,1
14958,6,957.9399999999999,147,1
14959,4,695.42,64,0
14960,2,221.27,8,0
14961,22,16410.15,11,0
14962,4,366.91,271,1
14963,12,3164.48,10,0
14964,1,206.21,247,1
14965,2,599.0,96,1
14966,6,1115.8400000000001,15,0
14967,6,1982.6100000000001,50,0
14968,2,504.99,30,0
14969,1,906.23,704,1
14970,12,4919.35,68,0
14971,3,1116.57,35,0
14972,2,145.07,128,1
14973,3,1314.45,107,1
14974,1,114.39,37,0
14975,2,472.39,57,0
14976,7,790.86,57,0
14977,1,31.929999999999996,726,1
14978,10,3142.14,72,0
14979,1,439.46,735,1
14980,1,150.68,737,1
14981,2,372.92,246,1
14982,1,237.78,572,1
14983,1,183.20000000000002,689,1
14984,6,1271.41,19,0
14985,2,296.75,198,1
14986,2,566.9,376,1
14987,8,1713.85,16,0
14988,7,2066.6,212,1
14989,1,342.4,662,1
14990,2,305.42,612,1
14991,1,314.67,430,1
14992,1,210.5,442,1
14993,1,36.13,564,1
14994,5,960.63,382,1
14995,2,233.23000000000002,39,0
14996,2,442.28999999999996,481,1
14997,4,776.5999999999999,46,0
14998,4,770.73,170,1
14999,1,129.48000000000002,593,1
15000,1,490.52,48,0
15001,2,230.85999999999999,394,1
15002,9,4817.28,116,1
15003,6,1060.7,473,1
15004,1,1246.32,147,1
15005,56,14106.2,16,0
15006,2,825.14,51,0
15007,1,156.91,159,1
15008,2,360.0,480,1
15009,3,1261.78,12,0
15010,1,308.94,36,0
15011,2,416.6,396,1
15012,3,860.62,54,0
15013,10,1641.3,488,1
15014,2,260.17,43,0
15015,13,2365.02,501,1
15016,5,630.3,173,1
15017,1,125.58,34,0
15018,3,607.46,39,0
15019,1,266.0,267,1
15020,1,203.42,379,1
15021,12,2783.83,9,0
15022,5,1186.09,12,0
15023,20,12170.68,3,0
15024,16,4075.51,10,0
15025,2,1013.09,33,0
15026,5,1061.61,80,0
15027,10,3195.6,31,0
15028,6,1157.71,8,0
15029,1,365.1,620,1
15030,8,1979.91,72,0
15031,14,3156.58,4,0
15032,8,13780.65,256,1
15033,10,2586.67,5,0
15034,14,8313.4,16,0
15035,1,252.73000000000002,90,0
15036,3,465.55,72,0
15037,2,402.51,376,1
15038,9,1309.86,59,0
15039,93,40031.43,10,0
15040,1,7.49,542,1
15041,2,294.02,170,1
15042,2,315.45,199,1
15043,6,2873.7999999999997,31,0
15044,35,16204.33,19,0
15045,2,735.66,152,1
15046,25,7812.389999999999,9,0
15047,1,343.62,270,1
15048,4,482.75,65,0
15049,1,121.17000000000002,274,1
15050,5,4193.79,25,0
15051,9,3935.16,23,0
15052,1,215.78,319,1
15053,3,697.79,5,0
15054,2,302.1,12,0
15055,3,560.07,475,1
15056,1,133.45,520,1
15057,5,3255.96,275,1
15058,16,3410.03,25,0
15059,19,3523.57,41,0
15060,4,303.09,8,0
15061,127,137818.52,4,0
15062,8,2585.62,71,0
15063,1,370.79999999999995,213,1
15064,4,1254.41,410,1
15065,5,3326.86,38,0
15066,1,893.59,53,0
15067,5,3877.88,78,0
15068,4,1176.85,46,0
15069,1,1109.53,179,1
15070,3,843.25,373,1
15071,4,1455.56,94,1
15072,1,187.51999999999998,479,1
15073,8,2788.02,10,0
15074,3,1566.33,105,1
15075,1,773.03,78,0
15076,3,1447.74,173,1
15077,2,2428.08,495,1
15078,53,17761.88,7,0
15079,11,3767.35,213,1
15080,2,546.25,428,1
15081,12,1965.72,22,0
15082,1,93.35000000000001,669,1
15083,1,88.2,257,1
15084,2,965.2,380,1
15085,1,347.54,730,1
15086,2,218.53,565,1
15087,1,306.94,282,1
15088,2,1160.07,21,0
15089,6,2420.84,10,0
15090,1,381.32,308,1
15091,3,1046.6100000000001,68,0
15092,3,776.46,215,1
15093,23,14326.11,18,0
15094,2,83.0,463,1
15095,10,3141.64,104,1
15096,1,219.39000000000001,43,0
15097,3,908.35,4,0
15098,3,39916.5,182,1
15099,1,410.48,84,0
15100,7,2894.7,334,1
15101,6,1477.94,9,0
15102,2,554.67,531,1
15103,2,703.36,31,0
15104,2,1027.44,197,1
15105,9,3094.91,18,0
15106,5,1422.52,18,0
15107,9,940.35,311,1
15108,4,1300.25,142,1
15109,3,983.1,246,1
15110,6,1505.8500000000001,24,0
15111,5,2730.87,29,0
15112,1,209.4,611,1
15113,3,3609.33,10,0
15114,12,3400.12,30,0
15115,2,531.85,18,0
15116,4,1352.75,18,0
15117,8,2485.9700000000003,15,0
15118,1,244.8,134,1
15119,1,266.4,246,1
15120,1,358.82,134,1
15121,2,457.72,50,0
15122,11,4497.47,114,1
15123,5,4656.17,7,0
15124,4,450.82,23,0
15125,24,17024.87,25,0
15126,2,449.49,537,1
15127,2,711.5,66,0
15128,5,1783.68,60,0
15129,23,6860.18,50,0
15130,1,330.11,170,1
15131,1,80.28,395,1
15132,5,977.9300000000001,18,0
15133,5,1806.9,128,1
15134,10,1596.29,15,0
15135,2,305.68,239,1
15136,4,1286.7,3,0
15137,2,823.4,521,1
15138,1,502.52,394,1
15139,2,178.96,240,1
15140,8,3243.69,52,0
15141,7,1388.47,458,1
15142,6,2619.92,46,0
15143,2,563.63,226,1
15144,29,12160.31,8,0
15145,4,1194.73,4,0
15146,2,1327.16,165,1
15147,1,623.5,240,1
15148,1,301.29,11,0
15149,5,1554.6100000000001,134,1
15150,13,9001.08,17,0
15151,2,2085.61,423,1
15152,14,5263.83,10,0
15153,1,329.25,31,0
15154,3,1388.41,75,0
15155,1,383.96999999999997,383,1
15156,3,961.49,1,0
15157,5,2654.11,4,0
15158,2,606.02,45,0
15159,34,22116.73,2,0
15160,4,589.27,357,1
15161,1,119.92,388,1
15162,1,312.9,731,1
15163,2,304.47,18,0
15164,9,2068.92,69,0
15165,1,975.5,373,1
15166,1,167.16,468,1
15167,5,1659.67,321,1
15168,1,106.56,26,0
15169,2,569.22,382,1
15170,1,81.15,407,1
15171,1,1289.5,331,1
15172,5,1624.05,9,0
15173,7,1494.6,381,1
15174,2,481.46,323,1
15175,1,224.14,72,0
15176,1,988.04,668,1
15177,1,948.93,426,1
15178,1,40.5,260,1
15179,13,7491.92,18,0
15180,3,904.4300000000001,367,1
15181,5,1200.2,66,0
15182,11,2998.952,154,1
15183,3,639.93,548,1
15184,4,689.95,29,0
15185,1,310.62,70,0
15186,5,1403.2,14,0
15187,16,4777.18,2,0
15188,1,310.43,725,1
15189,46,17524.38,1,0
15190,1,834.4399999999999,434,1
15191,3,588.05,463,1
15192,5,1981.39,120,1
15193,1,499.32,61,0
15194,28,12427.69,3,0
15195,1,3861.0,3,0
15196,2,316.25,433,1
15197,6,1877.51,11,0
15198,5,571.35,92,1
15199,10,3122.4,59,0
15200,1,549.05,495,1
15201,7,1842.95,87,0
15202,3,6001.49,420,1
15203,15,4400.18,26,0
15204,1,316.58,357,1
15205,2,653.24,85,0
15206,4,420.29999999999995,10,0
15207,3,683.9200000000001,416,1
15208,6,970.52,1,0
15209,1,178.98000000000002,730,1
15210,3,1176.19,225,1
15211,2,1277.48,60,0
15212,2,208.28,241,1
15213,2,328.35,319,1
15214,8,1661.44,2,0
15215,7,2422.43,47,0
15216,2,486.09,88,0
15217,1,426.24,563,1
15218,22,11516.57,11,0
15219,2,685.45,176,1
15220,6,1778.96,52,0
15221,4,2465.4500000000003,366,1
15222,11,3550.91,319,1
15223,5,1417.95,226,1
15224,5,871.36,358,1
15225,1,409.40000000000003,234,1
15226,1,154.41,311,1
15227,9,2488.4900000000002,37,0
15228,6,5580.2699999999995,66,0
15229,1,160.5,586,1
15230,2,429.6,239,1
15231,1,250.26,621,1
15232,2,612.06,113,1
15233,1,59.400000000000006,401,1
15234,1,197.0,277,1
15235,16,2937.81,218,1
15236,1,321.05,299,1
15237,4,1412.32,2,0
15238,3,1071.99,29,0
15239,2,780.59,10,0
15240,12,4459.98,45,0
15241,11,3050.16,67,0
15242,1,302.04,422,1
15243,2,927.2800000000001,74,0
15244,3,912.08,65,0
15245,8,4610.84,134,1
15246,3,780.4,238,1
15247,3,976.06,122,1
15248,3,1893.93,411,1
15249,18,9266.0,32,0
15250,1,60.0,641,1
15251,21,20324.54,9,0
15252,5,2103.41,36,0
15253,8,2055.09,16,0
15254,3,1088.35,127,1
15255,9,3729.42,67,0
15256,2,170.4,149,1
15257,2,685.9,283,1
15258,2,623.16,169,1
15259,4,1182.3799999999999,513,1
15260,25,9188.23,100,1
15261,4,1508.0,135,1
15262,3,418.82,324,1
15263,1,156.51,107,1
15264,2,848.4,64,0
15265,4,3345.64,151,1
15266,5,852.21,338,1
15267,5,1717.36,22,0
15268,3,961.9000000000001,479,1
15269,3,1225.3600000000001,24,0
15270,21,8524.86,16,0
15271,24,4709.54,7,0
15272,6,2085.48,57,0
15273,1,228.96,600,1
15274,2,716.57,4,0
15275,1,615.14,38,0
15276,4,649.53,66,0
15277,2,476.34,47,0
15278,4,496.15999999999997,562,1
15279,5,1580.54,355,1
15280,3,406.21999999999997,172,1
15281,16,8543.57,59,0
15282,1,348.59,570,1
15283,3,148.33,390,1
15284,1,24.75,500,1
15285,1,94.92,408,1
15286,1,240.55,50,0
15287,5,856.03,22,0
15288,10,3883.13,43,0
15289,5,1593.09,29,0
15290,26,10496.28,5,0
15291,40,13846.56,26,0
15292,1,180.94,201,1
15293,1,247.5,666,1
15294,1,233.35,411,1
15295,1,217.23999999999998,654,1
15296,12,10342.83,51,0
15297,3,641.94,10,0
15298,23,9459.37,2,0
15299,10,7991.54,67,0
15300,1,496.44,64,0
15301,17,7603.4400000000005,51,0
15302,1,308.0,730,1
15303,3,1224.18,290,1
15304,9,919.5500000000001,61,0
15305,1,93.6,555,1
15306,9,3484.73,64,0
15307,1,205.3,96,1
15308,1,310.47,274,1
15309,4,797.96,611,1
15310,1,1634.64,479,1
15311,208,116771.16,1,0
15312,12,2930.19,75,0
15313,1,52.0,110,1
15314,3,820.4499999999999,199,1
15315,2,570.5,64,0
15316,1,165.0,327,1
15317,1,129.75,677,1
15318,1,312.62,4,0
15319,1,204.5,284,1
15320,1,267.13,44,0
15321,12,6709.7300000000005,71,0
15322,2,1390.86,86,0
15323,3,434.6,563,1
15324,1,140.22000000000003,701,1
15325,8,1602.01,104,1
15326,5,1700.52,334,1
15327,1,208.75,53,0
15328,1,107.24,408,1
15329,11,2984.33,39,0
15330,2,714.96,32,0
15331,3,767.91,500,1
15332,6,6553.74,366,1
15333,1,1028.56,208,1
15334,3,351.67,157,1
15335,1,173.97,54,0
15336,1,240.5,402,1
15337,1,373.02,411,1
15338,1,283.43,677,1
15339,7,1827.84,66,0
15340,1,105.5,562,1
15341,2,2402.7200000000003,81,0
15342,1,406.09,130,1
15343,1,364.5,87,0
15344,3,563.94,1,0
15345,1,393.54,46,0
15346,3,596.12,333,1
15347,4,1363.6,366,1
15348,1,158.04,72,0
15349,2,473.81,158,1
15350,2,663.25,373,1
15351,10,3738.29,12,0
15352,1,114.95,549,1
15353,7,3175.95,255,1
15354,3,284.4,603,1
15355,2,277.05,29,0
15356,13,3464.95,31,0
15358,42,17050.41,5,0
15359,8,181.35,663,1
15360,1,427.93,40,0
15361,4,689.07,362,1
15362,2,613.08,449,1
15363,2,1004.11,373,1
15364,2,913.19,96,1
15365,13,4557.13,26,0
15366,7,2389.08,75,0
15367,11,5081.33,57,0
15368,2,722.74,21,0
15369,11,6251.26,492,1
15370,8,3739.01,41,0
15371,1,59.400000000000006,662,1
15372,8,6017.06,137,1
15373,17,3421.39,8,0
15374,2,307.32,129,1
15375,1,60.959999999999994,690,1
15376,3,1233.3600000000001,40,0
15377,4,1211.75,383,1
15378,2,246.5,463,1
15379,8,4877.84,169,1
15380,11,3479.0600000000004,9,0
15381,5,1890.5700000000002,214,1
15382,12,13733.550000000001,15,0
15384,4,2027.79,170,1
15385,3,942.08,40,0
15386,1,394.14,186,1
15387,1,468.65,492,1
15388,1,140.54,270,1
